loc_id,ship-state,ship-city,ship-postal-code
6172,GUJARAT,AHMEDABAD,382115
6173,WEST BENGAL,GOBARDANGA,743273
6174,MAHARASHTRA,KARJAT RAIGARH DISTRICT,410201
6175,MAHARASHTRA,AURANGBAD,431136
6176,KERALA,NADAPURAM,673504
6177,MAHARASHTRA,DATTAPUR DHAMANGAON,444709
6178,KERALA,"NALLEPILLY P.O , PALAKKAD DT",678553
6179,KERALA,KOTHAMANGALAM,686666
6180,UTTAR PRADESH,LUCKNOW,226031
6181,BIHAR,BARUNI,851112
6182,UTTAR PRADESH,MAWANA,250401
6183,KERALA,CHITTUR THATHAMANGALAM,678103
6184,NEW DELHI,NORTH DELHI,110085
6185,TRIPURA,GOLAGHATI,799102
6186,KARNATAKA,HONAVAR,581341
6187,ODISHA,SARANGA,759146
6188,HIMACHAL PRADESH,SHIMLA,171004
6189,WEST BENGAL,PANIHATI,700111
6190,ASSAM,NAZIRA,785685
6191,KARNATAKA,KUSHALANAGARA,571232
6192,KARNATAKA,BELUR,573121
6193,KERALA,THIRUVANANTHAPURAM,695016
6194,TAMIL NADU,DINDIGUL,624004
6195,MAHARASHTRA,KOLHAPUR,416001
6196,GUJARAT,VALSAD,396375
6197,MAHARASHTRA,KOLHAPUR,416013
6198,HIMACHAL PRADESH,DHARMSALA,176219
6199,ODISHA,BONAIGARH,770038
6200,WEST BENGAL,SAINTHIA,731234
6201,KERALA,THIRUVANANTHAPURAM,695033
6202,MAHARASHTRA,THANE,400081
6203,MAHARASHTRA,NASHIK,422007
6204,GUJARAT,JUNAGADH,362110
6205,TELANGANA,"KONDAPUR, HYDERABAD",500084
6206,KERALA,ADIMALY,685561
6207,MAHARASHTRA,MUMBAI,421204
6208,WEST BENGAL,HUGLI CHINSURAH,712101
6209,KARNATAKA,DAKSHINA KANNADA,574219
6210,MAHARASHTRA,MANJLEGAON,431131
6211,KERALA,N. PARAVUR,683578
6212,MAHARASHTRA,PIMPRI GAV,411017
6213,MAHARASHTRA,TALEGAON STATION,410507
6214,ANDHRA PRADESH,"EDULAMUSTOOR ,BATHALAPALLE",515661
6215,RAJASTHAN,SUJANGARH,331507
6216,MAHARASHTRA,"AKURDI, PUNE-35",411035
6217,ASSAM,BOKAKHAT,785612
6218,TAMIL NADU,"URAPPAKKAM,CHENNAI",603202
6219,TAMIL NADU,ERODE,638003
6220,DELHI,DELHI,110089
6221,GUJARAT,CHIKHLI,396521
6222,UTTAR PRADESH,BISHUNIPUR,271201
6223,TAMIL NADU,"POLUR TALUK, THIRUVANAMALAI DISTRICT",606803
6224,MAHARASHTRA,KOLHAPUR,416115
6225,KERALA,KOZHIKODE,673526
6226,ANDHRA PRADESH,NEELIPUDI,534202
6227,HARYANA,JHAJJAR,124104
6228,ASSAM,LAKHIPUR GOALPARA DISTRICT,783129
6229,UTTAR PRADESH,JHANSI CANTT,284001
6230,ODISHA,GARABANDHA,761215
6231,WEST BENGAL,ASANSOL,713325
6232,CHHATTISGARH,RAIPUR,492007
6233,RAJASTHAN,AJMER,305205
6234,UTTAR PRADESH,MACHHALI SHAHAR JAUNPUR,222143
6235,WEST BENGAL,BARDHAMAN,713203
6236,KARNATAKA,TUMAKURU,572106
6237,MADHYA PRADESH,VIDISHA,464001
6238,UTTAR PRADESH,SULTANPUR,228171
6239,KERALA,PATHANAMTHITTA,691525
6240,WEST BENGAL,FALAKATA,735211
6241,UTTAR PRADESH,USKA BAZAR,272208
6242,PUNJAB,NEW CHANDIGARH,140901
6243,KERALA,THRISSUR,680581
6244,UTTAR PRADESH,LUCKNOW,226101
6245,KERALA,PAYYANNUR,670309
6246,KERALA,MANNARKAD I,678762
6247,KERALA,THRISSUR,680302
6248,HIMACHAL PRADESH,KANGRA,177113
6249,MAHARASHTRA,MUKHED,431715
6250,ODISHA,BHUBANESWAR,751018
6251,KERALA,ERNAKULAM,686672
6252,KERALA,ERNAKULAM,683501
6253,UTTAR PRADESH,ALIGARH,202122
6254,DELHI,SOUTH WEST DELHI,110075
6255,KARNATAKA,HOLE NARSIPUR,573211
6256,ODISHA,RAJGANGPUR,770017
6257,UTTAR PRADESH,FIROZABAD,283204
6258,ANDHRA PRADESH,VISHAKAPATNAM,530047
6259,ANDHRA PRADESH,GUNTUR,522257
6260,TAMIL NADU,TIRUCHIRAPPALLI,620019
6261,TAMIL NADU,ODDANCHATRAM,624616
6262,WEST BENGAL,SANKRAIL,711313
6263,ASSAM,NORTH LAKHIMPUR-787001,787001
6264,WEST BENGAL,RAMPURHAT,731224
6265,HIMACHAL PRADESH,BAROTIWALA INDUSTRIAL AREA,174103
6266,RAJASTHAN,BORAWAR,341502
6267,TELANGANA,KOMPALLY,500014
6268,KERALA,KODINHI P O,676309
6269,KERALA,KOTTARAKKARA,691533
6270,GUJARAT,SURAT,394221
6271,BIHAR,SIWAN,841439
6272,KERALA,VATTAPOYIL,670591
6273,CHHATTISGARH,BHILAI,490042
6274,UTTAR PRADESH,SAKALDIHA,232108
6275,ASSAM,TINSUKIA,786189
6276,ANDHRA PRADESH,GAVARAVARAM,534312
6277,JAMMU & KASHMIR,JAMMU,180020
6278,TAMIL NADU,VELLORE,631001
6279,UTTAR PRADESH,MUGHAL SARAI,232101
6280,RAJASTHAN,BHILWARA,312022
6281,ANDHRA PRADESH,KOTHAPETA,533223
6282,DELHI,DELHI,110025
6283,TAMIL NADU,KALLAKUDI,621651
6284,KERALA,VENKITANGU,680616
6285,HIMACHAL PRADESH,MEHATPUR,174315
6286,RAJASTHAN,PUSHKAR,305022
6287,RAJASTHAN,JHUNJHUNU,333001
6288,WEST BENGAL,BELGHORIA,700049
6289,ANDHRA PRADESH,I POLAVARAM,533220
6290,KERALA,MALAPURAM,679573
6291,UTTAR PRADESH,SULTANPUR,222302
6292,UTTAR PRADESH,INDRAPURI,201102
6293,ANDHRA PRADESH,"KEDARESWARA PET ,  VIJAYAWADA",520003
6294,ANDHRA PRADESH,RAMACHANDRAPURAM,502032
6295,JAMMU & KASHMIR,JAMMU,181101
6296,MAHARASHTRA,PUNE,410504
6297,TAMIL NADU,MUTHUPET,614704
6298,JAMMU & KASHMIR,SRINAGAR /SRINAGAR,190001
6299,BIHAR,BIHTA BEGUSARAI DISTRICT,851135
6300,ANDHRA PRADESH,KAMAVARAPUKOTA,534452
6301,TAMIL NADU,MANNARGUDI,614001
6302,TAMIL NADU,KINATHUKADAVU,642109
6303,HIMACHAL PRADESH,MANDI,175016
6304,KERALA,KAKKANAD,682021
6305,MAHARASHTRA,MUMBAI,400601
6306,KARNATAKA,CHIKMAGALUR,577101
6307,DELHI,NEW DELHI,110083
6308,UTTAR PRADESH,JALAUN,285123
6309,JAMMU & KASHMIR,SAMBA,181143
6310,PUNJAB,MOHALI,140306
6311,HIMACHAL PRADESH,BAROH,176037
6312,JHARKHAND,DHANWAR,825412
6313,ANDHRA PRADESH,ADONI,518301
6314,TELANGANA,KARIMNAGAR,505490
6315,TAMIL NADU,ARANI TIRUVANNAMALAI DISTRICT,632301
6316,TAMIL NADU,TIRUTANI,631209
6317,WEST BENGAL,KOLKATA,700086
6318,MAHARASHTRA,MUMBAI 400030,400030
6319,MAHARASHTRA,"DOMBIVLI EAST, DIST: THANE",421203
6320,KERALA,NARIKKUNI,673585
6321,DELHI,DELHI,110053
6322,ANDHRA PRADESH,NELLORE(DT),524408
6323,JHARKHAND,LAPUNG.....RANCHI,835234
6324,KARNATAKA,CHIKODI,591222
6325,KERALA,KAYYUR,671313
6326,KERALA,MUVATTUPUZHA,686669
6327,ANDHRA PRADESH,PONNUR,522124
6328,ANDHRA PRADESH,MARKAPUR,523329
6329,ANDHRA PRADESH,NARENDRAPURAM,533229
6330,TELANGANA,"STATION GHANPUR,WARANGAL DISTRICT",506143
6331,ANDHRA PRADESH,ONGOLE,523286
6332,MAHARASHTRA,PIMPRI PUNE,411017
6333,UTTAR PRADESH,ITWA,272192
6334,PUDUCHERRY,"JIPMER QUARTERS,GORIMEDU",605006
6335,KERALA,TRIVANDRUM,695035
6336,KERALA,VALANCHERY,676552
6337,ODISHA,CUTTACK,754208
6338,KERALA,OTTAPPALAM,679521
6339,JAMMU & KASHMIR,AKHNOOR,181201
6340,GUJARAT,CHHOTAUDEPUR,391155
6341,ODISHA,SONAPUR,767017
6342,TELANGANA,WARANGAL,506348
6343,JHARKHAND,DUMKA,814145
6344,TAMIL NADU,AYOTHIAPATTINAM,636103
6345,HARYANA,"GURGAON,DELHI",122016
6346,MAHARASHTRA,KOLHAPUR,416010
6347,UTTAR PRADESH,BULANDSHAHR,203155
6348,TAMIL NADU,SALEM,636121
6349,KERALA,KATTANAM,690503
6350,GOA,SANQUELIM,403505
6351,TAMIL NADU,CHATRAPATTI,624614
6352,MAHARASHTRA,KOLHAPUR,416503
6353,WEST BENGAL,RISHRA,712203
6354,PUNJAB,JANDIALA GURU,143115
6355,DELHI,EAST DELHI,110051
6356,HIMACHAL PRADESH,BHUNTAR,175126
6357,GUJARAT,GANDHINAGAR,382041
6358,MAHARASHTRA,PUNE,412411
6359,MAHARASHTRA,"PARAS,AKOLA",444109
6360,ODISHA,JODA,758034
6361,GUJARAT,GWC TOWNSHIP KOVAYA,365541
6362,BIHAR,KUMARKHAND,852112
6363,TELANGANA,MAHABUBABAD,506101
6364,MEGHALAYA,SHILLONG,793012
6365,HIMACHAL PRADESH,KANGRA,177106
6366,MADHYA PRADESH,SHAHDOL,484001
6367,KARNATAKA,MULKY,574154
6368,GUJARAT,BHARUCH,392011
6369,KERALA,OCHIRA,690526
6370,KERALA,ERNAKULAM,686662
6371,MADHYA PRADESH,RAJPUR,451447
6372,RAJASTHAN,DUNGARPUR,314001
6373,ANDAMAN & NICOBAR,"PORT BLAIR , SOUTH ANDAMAN",744103
6374,ANDHRA PRADESH,"ITHEPALLI(V), CHANDRAGIRI(M), CHITTOOR(D),",517102
6375,KARNATAKA,BANGALORE,560050
6376,ODISHA,ROURKELA,769003
6377,WEST BENGAL,SANTIPUR,741404
6378,TAMIL NADU,ASARIPALLAM,629201
6379,ODISHA,CUTTACK,754025
6380,UTTAR PRADESH,VARANASI,221106
6381,ASSAM,BADARPUR,788806
6382,UTTAR PRADESH,GORAKHPUR,273409
6383,KERALA,"EDAPPALLY, ERNAKULAM",682021
6384,MAHARASHTRA,ULHASNAGAR,421002
6385,ANDHRA PRADESH,RAJAHMUNDRY,533105
6386,JAMMU & KASHMIR,BUDGAM,192121
6387,PUNJAB,PATTI,143416
6388,WEST BENGAL,"MAKHLA, UTTARPARA, HOOGHLY",712245
6389,ASSAM,SILCHAR,788007
6390,MAHARASHTRA,NAGPUR,440019
6391,MAHARASHTRA,BARAMATI,413133
6392,TAMIL NADU,RANIPETTAI,632404
6393,TELANGANA,NALGONDA,508211
6394,RAJASTHAN,SIROHI,307802
6395,MAHARASHTRA,"PIMPRI,PUNE",411018
6396,MAHARASHTRA,ROHA,400706
6397,KERALA,KANNUR,670643
6398,MAHARASHTRA,AKOLA,444002
6399,MAHARASHTRA,"NALASOPARA,PALGHAR",401203
6400,KERALA,SULTHAN BATHERI,673592
6401,ODISHA,BRAHMAPUR,760010
6402,MADHYA PRADESH,BETUL,460449
6403,RAJASTHAN,NEEMKATHANA SIKAR,332714
6404,RAJASTHAN,CHHABRA,325220
6405,UTTAR PRADESH,ETAH,207243
6406,KARNATAKA,YESHWANTHPUR BANGALORE,560022
6407,ANDHRA PRADESH,"MADANAPALLE, CHITTOOR DISTRICT",517325
6408,MAHARASHTRA,VITA,415311
6409,KARNATAKA,"BASAVANABAGEVADI, VIJAPURA",586203
6410,UTTAR PRADESH,GREATER NOIDA,201016
6411,KERALA,KARUKACHAL,686541
6412,TAMIL NADU,KANNANOOR,629158
6413,KERALA,MUNNAR,685612
6414,ANDHRA PRADESH,MUDINEPALLE,521325
6415,KARNATAKA,BANGALORE,560011
6416,KARNATAKA,BHATKAL,581350
6417,MAHARASHTRA,NAVI MUMBAI 410218,410218
6418,TAMIL NADU,SALEM,636014
6419,MAHARASHTRA,PUNE CITY,411060
6420,KARNATAKA,BALLARI,583128
6421,MADHYA PRADESH,TEKANPUR,475005
6422,MAHARASHTRA,MAJGAO SAWANTWADI,416510
6423,WEST BENGAL,RAJARHAT,700135
6424,KERALA,CHOWWARA,683575
6425,UTTAR PRADESH,LUCKNOW,226401
6426,ANDHRA PRADESH,KOTA,524413
6427,ODISHA,UMARKOTE,764073
6428,DELHI,SOUTH DELHI,110017
6429,WEST BENGAL,CHANDIPUR MALDAH DISTRICT,732203
6430,KERALA,ELAVALLY,680511
6431,WEST BENGAL,SANTURI,723121
6432,JHARKHAND,BOKARO THERMAL TOWNSHIP,829107
6433,ASSAM,NORTH LAKHIMPUR,787031
6434,UTTAR PRADESH,BASTI,272200
6435,DELHI,NEW DELHI 110045,110045
6436,KARNATAKA,KARKAL,574244
6437,ANDHRA PRADESH,GOOTY,515402
6438,RAJASTHAN,JHALAWAR,326512
6439,TAMIL NADU,PAPANASAM,614205
6440,WEST BENGAL,MUGKALYAN,711312
6441,MAHARASHTRA,SINDKHEDA,425406
6442,KERALA,CHITTUR THATHAMANGALAM,678102
6443,KARNATAKA,BYATRYANPURA,560092
6444,UTTARAKHAND,"GAULAPAR, HALDWANI",263139
6445,TAMIL NADU,NALLAMPATTI,638057
6446,PUNJAB,PATIALA,147004
6447,TELANGANA,ATMAKUR,509131
6448,TAMIL NADU,TIRUPPUR,641601
6449,BIHAR,KISANGANJ,855107
6450,KERALA,THIRUVANANTHAPURAM,695522
6451,UTTAR PRADESH,SAIFAI,206130
6452,KERALA,RAMANATTUKARA,673633
6453,PUNJAB,GURDASPUR,143530
6454,MAHARASHTRA,THANE BHAYANDERWEST,401101
6455,PUNJAB,LUDHIANA,142029
6456,ORISSA,BHUBANESWAR,751003
6457,CHHATTISGARH,BHILAI,490025
6458,MAHARASHTRA,PIMPLE SAUDAGAR,411027
6459,KERALA,SHORANUR,679313
6460,KERALA,KUMILY,685535
6461,ASSAM,TINSUKIA,786192
6462,GOA,GOA,403110
6463,MAHARASHTRA,DOMBIVLI EAST THANE,421203
6464,BIHAR,TEGHRA,851133
6465,JHARKHAND,BARUGHUTU,825314
6466,KERALA,KURATTISSERY,689622
6467,WEST BENGAL,BINNAGURI,735135
6468,TELANGANA,HYDERBAD,500007
6469,WEST BENGAL,HOWRAH,711409
6470,GUJARAT,PANCH MAHALS,389001
6471,KERALA,KOZHIKODE,673001
6472,RAJASTHAN,JODHPUR,342037
6473,DELHI,NEW DELHI,110038
6474,ODISHA,CHHATRAPUR,761020
6475,KERALA,TALIPARAMBA,670142
6476,KARNATAKA,SARVABHOUMNAGAR  CHIKALSANDRA  BENGALURU,560061
6477,MADHYA PRADESH,BHITARWAR,475220
6478,ASSAM,KAMRUP,781038
6479,HARYANA,HISAR,125047
6480,ASSAM,GAURIPUR,783331
6481,WEST BENGAL,"HALDIA, PURBA MEDINIPUR",721657
6482,WEST BENGAL,KOLKATA,700124
6483,DELHI,NEW DELHIDELHI,110094
6484,ODISHA,BERHAMPUR,760003
6485,MAHARASHTRA,SANPADA,400705
6486,TAMIL NADU,KAVERIPATTINAM,635112
6487,RAJASTHAN,JAIPUR,302013
6488,KARNATAKA,BELLARE VILLAGE AND POST,574212
6489,TAMIL NADU,MELUR,625106
6490,TAMIL NADU,SALEM,636108
6491,MAHARASHTRA,PALI,410205
6492,ASSAM,TEZPUR,784506
6493,PUNJAB,JALANDHAR,144032
6494,RAJASTHAN,JAIPUR,302023
6495,MAHARASHTRA,MUMBAI,400085
6496,ODISHA,ROURKELA,769012
6497,KERALA,THODUPUZHA,685581
6498,MAHARASHTRA,KOLIWALI KALYAN WEST,421301
6499,KARNATAKA,"NAVILE , SHIVAMOGGA",577204
6500,MAHARASHTRA,MUMBAI,400019
6501,KERALA,KOTTARAKKARA,691506
6502,WEST BENGAL,MANGALBARI,735206
6503,MAHARASHTRA,THANE,421503
6504,KARNATAKA,BELAGAVI,590005
6505,KERALA,KOLAZHY,680631
6506,PUDUCHERRY,KARAIKAL,609609
6507,WEST BENGAL,BERHAMPORE,742302
6508,KERALA,KANIYARKODE,679106
6509,UTTAR PRADESH,GORAKHPUR,273010
6510,UTTAR PRADESH,GAURA KALA,221112
6511,WEST BENGAL,BANKURA,722149
6512,KARNATAKA,SHIVAMOGGA,577203
6513,KERALA,PALAKKAD,679504
6514,PUNJAB,"LUDHIANA, PUNJAB (INDIA)",141003
6515,TELANGANA,YELDURTHY,502255
6516,KERALA,KOZHIKODE,673017
6517,ANDHRA PRADESH,HYDERABAD,500087
6518,KERALA,CHENGANNUR,689509
6519,MAHARASHTRA,MALKAPUR MIDC,443112
6520,KERALA,THIKKODY,673522
6521,UTTAR PRADESH,GREATER NOIDA,201314
6522,KERALA,MALAPPURAM,676551
6523,MAHARASHTRA,MALKAPUR DIST: BULDHANA,443101
6524,KARNATAKA,CHIKODE,591216
6525,LADAKH,LEH,194104
6526,ANDHRA PRADESH,KAKINADA (URBAN),533004
6527,KERALA,PATHANAMTHITTA,689583
6528,ODISHA,BALESHWAR,756025
6529,KARNATAKA,MANDYA,571478
6530,TAMIL NADU,VELLORE,632406
6531,MAHARASHTRA,GOREGAON EAST  MUMBAI,400063
6532,KARNATAKA,BANGALORE,560077
6533,MAHARASHTRA,RAIGARH,402201
6534,MAHARASHTRA,VASAI,401202
6535,WEST BENGAL,DANKUNI,712311
6536,TAMIL NADU,TIRUCHIRAPPALLI,620002
6537,KERALA,PARAVUR,683594
6538,KARNATAKA,TARIKERE,577228
6539,KARNATAKA,KUDUR,561101
6540,KARNATAKA,BELAGAVI,591221
6541,WEST BENGAL,SARISHA,743368
6542,MAHARASHTRA,VIRAR,401303
6543,ANDAMAN & NICOBAR,PORTBLAIR,744103
6544,KERALA,THIRUVALLA,689108
6545,UTTAR PRADESH,DIBIYAPUR,206244
6546,KERALA,ATTINGAL,695605
6547,MAHARASHTRA,PUNE,412109
6548,JHARKHAND,JAMSHEDPUR,831015
6549,KERALA,KOZIKODE,673012
6550,MAHARASHTRA,OZAR,422206
6551,GOA,MARGAO,403722
6552,TELANGANA,SECUNDERABAD,500071
6553,DELHI,DELHI,110019
6554,GUJARAT,VALSAD,396007
6555,ANDHRA PRADESH,GUNTUR,522005
6556,TAMIL NADU,TRICHY,621218
6557,UTTAR PRADESH,CHUNAR,231306
6558,KERALA,ALAPPUZHA,689511
6559,KERALA,ALAPPUZHA,688533
6560,KERALA,IDUKKI,685515
6561,MIZORAM,AIZAWL,796007
6562,TELANGANA,GACHIBOWLI / HYDERABAD,500032
6563,CHANDIGARH,CHANDIGARH - 160023,160023
6564,GUJARAT,AHMEDABAD.,380055
6565,KERALA,PALAKKAD,678009
6566,GOA,SAO JOSE DE AREAL,403709
6567,HARYANA,MANESAR,122051
6568,ASSAM,DULIAJAN NO 1,786191
6569,ASSAM,TEZPUR,784028
6570,LAKSHADWEEP,KALPENI,682557
6571,CHHATTISGARH,BHILAI,490009
6572,GOA,BETALBATIM,403713
6573,MAHARASHTRA,MANCHAR,410503
6574,MAHARASHTRA,"MUMBAI,  ANDHERI WEST",400053
6575,UTTAR PRADESH,VARANASI,221109
6576,GOA,NORTH GOA,403509
6577,UTTAR PRADESH,BAGHPAT,250609
6578,WEST BENGAL,COOCH BEHAR,736159
6579,WEST BENGAL,KOLKATA,700131
6580,KERALA,MAVELIKKARA,690110
6581,MANIPUR,IMPHAL,795126
6582,WEST BENGAL,RISHRA,712249
6583,KERALA,KOCHI,683514
6584,ODISHA,SALIPUR,754202
6585,MAHARASHTRA,NALLASOPARA,401203
6586,WEST BENGAL,SHYAMNAGAR,743127
6587,JHARKHAND,PHUSRO,829144
6588,UTTARAKHAND,BAHADARABAD,249402
6589,ODISHA,CUTTACK,753002
6590,MAHARASHTRA,PACHWAD TAL WAI DISTRICT SATARA,415513
6591,WEST BENGAL,HOWRAH,712404
6592,KARNATAKA,WHITEFIELD,560066
6593,KERALA,MALAPPURAM DISTRICT,679573
6594,RAJASTHAN,BAGGAR,333023
6595,MAHARASHTRA,"SANTACRUZ EAST, MUMBAI",400055
6596,KERALA,THIRUVANANTHAPURAM,695601
6597,UTTARAKHAND,KAUSANI,263639
6598,ODISHA,"KHURDA,BHUBANESWAR",751013
6599,KERALA,ERNAKULAM,683549
6600,KARNATAKA,BANGALORE URBAN,560043
6601,WEST BENGAL,"BIRATI, KOLKATA",700051
6602,MADHYA PRADESH,BABAI,461661
6603,MADHYA PRADESH,LAHAR,477445
6604,ODISHA,JAGATSINGHAPUR,754142
6605,UTTAR PRADESH,KACHHRAHWA TOLA,273306
6606,KARNATAKA,BANGALORE,560024
6607,WEST BENGAL,DURGAPUR,713201
6608,ANDHRA PRADESH,PEDAVEGI,534450
6609,KARNATAKA,KUMTA,581351
6610,CHHATTISGARH,KORBA,495452
6611,UTTARAKHAND,ALMORA,263656
6612,RAJASTHAN,BHARATPUR,321411
6613,ANDHRA PRADESH,EAST GODAVARI,533201
6614,UTTAR PRADESH,JAUNPUR,222131
6615,KARNATAKA,HUBBALLI,580029
6616,TAMIL NADU,VILLUPURAM,606202
6617,WEST BENGAL,KOLKATA,700073
6618,UTTAR PRADESH,MAU,276129
6619,KARNATAKA,MANDYA,571463
6620,WEST BENGAL,KOLKATA,700150
6621,HARYANA,ADAMPUR,125052
6622,BIHAR,BODH GAYA,824234
6623,MAHARASHTRA,LASALGAON,422306
6624,KERALA,VAIKOM,686143
6625,KARNATAKA,UTTARAKANNADA,581303
6626,MAHARASHTRA,ARMORI,441208
6627,KARNATAKA,BANGALORE-560 086,560086
6628,GUJARAT,JAMJODHPUR,360530
6629,MADHYA PRADESH,NARSINGHPUR,487001
6630,MAHARASHTRA,AIROLI,400708
6631,ASSAM,DHUBRI,783301
6632,GUJARAT,"MALPUR ROAD, MODASA",383315
6633,ANDHRA PRADESH,ANAKAPALLI,531001
6634,WEST BENGAL,DARJEELINGD,734101
6635,WEST BENGAL,KOLKATA,700126
6636,WEST BENGAL,RUPNARAYANPUR,713364
6637,DELHI,NORTH DELHI,110089
6638,WEST BENGAL,DARJEELING,734105
6639,KARNATAKA,SIDDAPUR,581355
6640,ODISHA,"BONDA,BANARPAL",759128
6641,ANDHRA PRADESH,"BANAGANAPALLI, KURNOOL",518124
6642,KERALA,PARAPPANANGADI,676303
6643,KARNATAKA,BANTVAL,574211
6644,GUJARAT,GANDHINAGAR,382002
6645,WEST BENGAL,KOLKATA 700036,700036
6646,NEW DELHI,NEW DELHI,110074
6647,GUJARAT,UPLETA,360490
6648,WEST BENGAL,SILIGURI,734008
6649,KARNATAKA,TUMKUR,572107
6650,CHHATTISGARH,RISALI BHILAI,490006
6651,TAMIL NADU,PULIANKUDI,627855
6652,KERALA,PATHANAMTHITTA,689501
6653,TAMIL NADU,PERUMANDI,612501
6654,ASSAM,DIBRUGARH,786602
6655,MAHARASHTRA,MEHKAR,443301
6656,KERALA,ALUVA,683105
6657,KERALA,PAPPINISSERI,670561
6658,KERALA,NEDUMANGAD,695561
6659,ASSAM,DUDHNAI,783124
6660,HIMACHAL PRADESH,KALA AMB,173030
6661,TAMIL NADU,TRICHY,621111
6662,WEST BENGAL,BANKURA.,722101
6663,MAHARASHTRA,KALYAN,421002
6664,MAHARASHTRA,MANGRULPIR,444403
6665,MADHYA PRADESH,SINGRAULI,486890
6666,KERALA,VARKALA,695141
6667,DELHI,DELHI,110016
6668,WEST BENGAL,BARDHAMAN,713364
6669,MAHARASHTRA,SINDKHED RAJA,443202
6670,UTTAR PRADESH,BABRALA,243751
6671,HARYANA,"SAFIDON, DITT. JIND",126112
6672,MAHARASHTRA,CHANDVAD,423101
6673,TAMIL NADU,CHROMPET,600044
6674,MAHARASHTRA,"PIMPRI CHINCHWAD, PUNE",411027
6675,KERALA,ATHOLI,673315
6676,HIMACHAL PRADESH,PAONTA SAHIB,173025
6677,TRIPURA,HALHALI,799286
6678,KERALA,PERINTHALMANNA,679357
6679,KARNATAKA,HONNAVAR,581334
6680,UTTAR PRADESH,MAHARAJGANJ,221314
6681,MAHARASHTRA,DOMBIVILI,421201
6682,GOA,DRAMAPUR,403725
6683,MAHARASHTRA,NASIK,422004
6684,TAMIL NADU,ARANI TIRUVANNAMALAI DISTRICT,632317
6685,ASSAM,RANI BLOCK,781131
6686,GOA,CHICALIM,403712
6687,MAHARASHTRA,PIMPRI - CHINCHWAD,411033
6688,KARNATAKA,JAGALUR,577528
6689,JAMMU & KASHMIR,BUDGAM,190015
6690,HIMACHAL PRADESH,BILASPUR,174002
6691,PUNJAB,SUFIPIND,144024
6692,BIHAR,ROHTAS,821307
6693,HIMACHAL PRADESH,SOLAN,174101
6694,TAMIL NADU,COONOOR,643102
6695,MAHARASHTRA,NAGPUR,441502
6696,GOA,PARRA,403510
6697,RAJASTHAN,"BHIWADI, ALWAR",301019
6698,CHHATTISGARH,BILHA,495224
6699,ANDHRA PRADESH,PALAMANER,517408
6700,DELHI,MAYUR VIHAR-3,110096
6701,TAMIL NADU,"KULAYANKARISAL,THOOTHUKUDI DISTRICT",628103
6702,WEST BENGAL,CHANDANNAGAR,712138
6703,GOA,VARCA,403717
6704,MAHARASHTRA,PAMPALNER,424306
6705,MAHARASHTRA,SOLAPUR,413219
6706,TAMIL NADU,KARUR,639006
6707,WEST BENGAL,"PALTA, NORTH 24 PARAGANAS, WEST BENGAL",743122
6708,RAJASTHAN,NADBAI,321602
6709,UTTAR PRADESH,JALALABAD SHAHJAHANPUR DISTRICT,242221
6710,MAHARASHTRA,VISHRAMBHAG SANGLI,416416
6711,KARNATAKA,SULLIA,574234
6712,ANDHRA PRADESH,GUNTUR,522113
6713,UTTARAKHAND,GADARPUR,263152
6714,ASSAM,JORHAT,785107
6715,WEST BENGAL,KHARAGPUR,721304
6716,TAMIL NADU,THOTTIYAM,621215
6717,KERALA,ALAPPUZHA,688582
6718,KERALA,VENGOLA,683556
6719,TAMIL NADU,CHENNAI,600031
6720,PUNJAB,FIROZPUR CANTT,152001
6721,MADHYA PRADESH,PANDHANA,450661
6722,MAHARASHTRA,AKOLA,444003
6723,TAMIL NADU,PUDUKKOTTAI,613401
6724,ODISHA,BHUBANESWAR,751005
6725,MAHARASHTRA,KAIJ,431123
6726,MAHARASHTRA,AMBARNATH,421506
6727,KERALA,ALAPPUZHA,688561
6728,ANDHRA PRADESH,VENKATAGIRI,524132
6729,KERALA,KOLLAM,691508
6730,WEST BENGAL,SILIGURI,734006
6731,TELANGANA,RR DIST.,501359
6732,UTTAR PRADESH,BASTI,272301
6733,GUJARAT,BARDOLI,394350
6734,KERALA,THRISSUR,680011
6735,ODISHA,SURADA,761108
6736,TELANGANA,WARANGAL,506314
6737,WEST BENGAL,KOLKATA,700005
6738,TAMIL NADU,PERUVILAI,629501
6739,MAHARASHTRA,"MIRA ROAD EAST, MUMBAI 401107",401107
6740,JAMMU & KASHMIR,SRINAGAR,193401
6741,KERALA,CHERPU,680561
6742,TELANGANA,"KOMPALLY , HYD",500014
6743,TAMIL NADU,TIRUPPUR,641605
6744,KERALA,KOCHI,682004
6745,UTTAR PRADESH,MAHRONI,284405
6746,ASSAM,MORAN,785670
6747,MADHYA PRADESH,BHANDER,475335
6748,JAMMU & KASHMIR,JAMMU AND KADHMIR,181152
6749,MAHARASHTRA,"PIMPRI CHINCHWAD, PUNE",411017
6750,KERALA,KOCHI,682003
6751,UTTAR PRADESH,VRINDAVAN- 281121,281121
6752,WEST BENGAL,KOLKATA- 700031,700031
6753,MAHARASHTRA,UMARGA,413606
6754,MADHYA PRADESH,GAROTH,458880
6755,WEST BENGAL,NANDIGRAM,721631
6756,KERALA,PUTHENCHIRA,680682
6757,RAJASTHAN,SANCHORE,343041
6758,KERALA,KADUNGALLOOR,683511
